	Name	X_1_1	exponent_1_1	X_1_2	exponent_1_2	X_2_1	exponent_2_1	X_2_2	exponent_2_2	dx	dc	dd
8244	('dudy^-2_eps^1', 'dudy^2_eps^-2')	dudy	-2	eps	1	dudy	2	eps	-2	0.041682584315235395	0.01274008319441685	2.836766411342622e-05
8245	('dudy^-2_eps^1', 'dudy^2_eps^-1')	dudy	-2	eps	1	dudy	2	eps	-1	0.04220041906278977	0.01299314401739873	2.869328869983883e-05
8246	('dudy^-2_eps^1', 'dudy^2_eps^1')	dudy	-2	eps	1	dudy	2	eps	1	0.04647055630238421	0.013225776171610625	3.2561213502645964e-05
8247	('dudy^-2_eps^1', 'dudy^2_eps^2')	dudy	-2	eps	1	dudy	2	eps	2	0.04793210077301203	0.013225776171610625	3.5438289687477154e-05
8248	('dudy^-2_eps^1', 'dudy^-2_u^-2')	dudy	-2	eps	1	dudy	-2	u	-2	0.028859658079908153	0.01364811368582392	1.9484046820074153e-05
8249	('dudy^-2_eps^1', 'dudy^-2_u^-1')	dudy	-2	eps	1	dudy	-2	u	-1	0.04098694015234084	0.01380496207740473	4.074395626026099e-05
8250	('dudy^-2_eps^1', 'dudy^-2_u^1')	dudy	-2	eps	1	dudy	-2	u	1	0.06183736092227789	0.014109668287538483	9.160408554979868e-05
8251	('dudy^-2_eps^1', 'dudy^-2_u^2')	dudy	-2	eps	1	dudy	-2	u	2	0.06918969466585904	0.014260462102359458	0.00011587825368361531
8252	('dudy^-2_eps^1', 'dudy^-1_u^-2')	dudy	-2	eps	1	dudy	-1	u	-2	0.03496190538506299	0.013575094829374332	1.8389424452512732e-05
8253	('dudy^-2_eps^1', 'dudy^-1_u^-1')	dudy	-2	eps	1	dudy	-1	u	-1	0.028497210898945576	0.013724900038256374	1.563360231067659e-05
8254	('dudy^-2_eps^1', 'dudy^-1_u^1')	dudy	-2	eps	1	dudy	-1	u	1	0.07127649215511139	0.014039247625435373	9.947677087259722e-05
8255	('dudy^-2_eps^1', 'dudy^-1_u^2')	dudy	-2	eps	1	dudy	-1	u	2	0.08630778448566198	0.014256615806924966	0.0001451392830773569
8256	('dudy^-2_eps^1', 'dudy^1_u^-2')	dudy	-2	eps	1	dudy	1	u	-2	0.04221855419679957	0.013123433408090135	2.0639416057408093e-05
8257	('dudy^-2_eps^1', 'dudy^1_u^-1')	dudy	-2	eps	1	dudy	1	u	-1	0.04237118927281545	0.012889114202443548	2.2453639729082272e-05
8258	('dudy^-2_eps^1', 'dudy^1_u^1')	dudy	-2	eps	1	dudy	1	u	1	0.03701370757628598	0.012552171878269461	2.1182665957885874e-05
8259	('dudy^-2_eps^1', 'dudy^1_u^2')	dudy	-2	eps	1	dudy	1	u	2	0.03886792775088669	0.012505496359277984	2.3920707855390027e-05
8260	('dudy^-2_eps^1', 'dudy^2_u^-2')	dudy	-2	eps	1	dudy	2	u	-2	0.044647198711043466	0.01323504592630294	2.3771060310779567e-05
8261	('dudy^-2_eps^1', 'dudy^2_u^-1')	dudy	-2	eps	1	dudy	2	u	-1	0.04536653099767363	0.01323504592630294	2.6752022133868205e-05
8262	('dudy^-2_eps^1', 'dudy^2_u^1')	dudy	-2	eps	1	dudy	2	u	1	0.03848987395135112	0.0129479836072749	2.175602651543638e-05
8263	('dudy^-2_eps^1', 'dudy^2_u^2')	dudy	-2	eps	1	dudy	2	u	2	0.03464690080266594	0.012791367978329735	2.243894628516443e-05
8264	('dudy^-2_eps^1', 'yplus^-2_k^-2')	dudy	-2	eps	1	yplus	-2	k	-2	0.03702419235428416	0.013283282020416575	1.103068065714723e-05
8265	('dudy^-2_eps^1', 'yplus^-2_k^-1')	dudy	-2	eps	1	yplus	-2	k	-1	0.037961706392937576	0.013196314565010253	1.1413749228089148e-05
8266	('dudy^-2_eps^1', 'yplus^-2_k^1')	dudy	-2	eps	1	yplus	-2	k	1	0.04150458485533668	0.012850830718093186	2.5917839489502706e-05
8267	('dudy^-2_eps^1', 'yplus^-2_k^2')	dudy	-2	eps	1	yplus	-2	k	2	0.03474262233275642	0.01275256009492435	1.820981356371829e-05
8268	('dudy^-2_eps^1', 'yplus^-1_k^-2')	dudy	-2	eps	1	yplus	-1	k	-2	0.03890530427236113	0.013001681281431483	1.2399734631810007e-05
8269	('dudy^-2_eps^1', 'yplus^-1_k^-1')	dudy	-2	eps	1	yplus	-1	k	-1	0.04201021063669238	0.012720633449696081	1.5863533055485705e-05
8270	('dudy^-2_eps^1', 'yplus^-1_k^1')	dudy	-2	eps	1	yplus	-1	k	1	0.04249535197705943	0.012523315417381626	2.4972200331730463e-05
8271	('dudy^-2_eps^1', 'yplus^-1_k^2')	dudy	-2	eps	1	yplus	-1	k	2	0.04255289781084319	0.01248650809911693	2.4086007505784598e-05
8272	('dudy^-2_eps^1', 'yplus^1_k^-2')	dudy	-2	eps	1	yplus	1	k	-2	0.13421631840942463	0.015231183457066998	0.0003688131011117707
8273	('dudy^-2_eps^1', 'yplus^1_k^-1')	dudy	-2	eps	1	yplus	1	k	-1	0.138786642232365	0.015027503966862558	0.0003556134887919793
8274	('dudy^-2_eps^1', 'yplus^1_k^1')	dudy	-2	eps	1	yplus	1	k	1	0.13754837618892474	0.014236180691292172	0.0002734345748655773
8275	('dudy^-2_eps^1', 'yplus^1_k^2')	dudy	-2	eps	1	yplus	1	k	2	0.1247854558793995	0.01400623270361314	0.0001906014322934943
8276	('dudy^-2_eps^1', 'yplus^2_k^-2')	dudy	-2	eps	1	yplus	2	k	-2	0.10912594770125815	0.015406016659804322	0.0003266809771610041
8277	('dudy^-2_eps^1', 'yplus^2_k^-1')	dudy	-2	eps	1	yplus	2	k	-1	0.11469341055396175	0.01532333539775167	0.00033328633695500927
8278	('dudy^-2_eps^1', 'yplus^2_k^1')	dudy	-2	eps	1	yplus	2	k	1	0.12521687708454876	0.015051327440553276	0.00032909432638880595
8279	('dudy^-2_eps^1', 'yplus^2_k^2')	dudy	-2	eps	1	yplus	2	k	2	0.12927485901741062	0.014807777371712499	0.00031384873632818786
8280	('dudy^-2_eps^1', 'yplus^-2_eps^-2')	dudy	-2	eps	1	yplus	-2	eps	-2	0.08055789057856316	0.0130945724373647	8.492507139231118e-05
8281	('dudy^-2_eps^1', 'yplus^-2_eps^-1')	dudy	-2	eps	1	yplus	-2	eps	-1	0.04297863207526361	0.012786037039050983	2.0055674940062312e-05
8282	('dudy^-2_eps^1', 'yplus^-2_eps^1')	dudy	-2	eps	1	yplus	-2	eps	1	0.04211040278464705	0.013109954025223929	1.5929166593763943e-05
8283	('dudy^-2_eps^1', 'yplus^-2_eps^2')	dudy	-2	eps	1	yplus	-2	eps	2	0.041444733350182124	0.013234859636089969	1.4841218587760393e-05
8284	('dudy^-2_eps^1', 'yplus^-1_eps^-2')	dudy	-2	eps	1	yplus	-1	eps	-2	0.04728599639508972	0.014759734962186768	7.549770709448279e-05
8285	('dudy^-2_eps^1', 'yplus^-1_eps^-1')	dudy	-2	eps	1	yplus	-1	eps	-1	0.116506790097847	0.013158919900221222	0.00021493051159969994
8286	('dudy^-2_eps^1', 'yplus^-1_eps^1')	dudy	-2	eps	1	yplus	-1	eps	1	0.038804123092639045	0.012786703881843437	1.6340717161845554e-05
8287	('dudy^-2_eps^1', 'yplus^-1_eps^2')	dudy	-2	eps	1	yplus	-1	eps	2	0.04001407198194817	0.01295191144457315	1.744147763732827e-05
8288	('dudy^-2_eps^1', 'yplus^1_eps^-2')	dudy	-2	eps	1	yplus	1	eps	-2	0.08582397521162131	0.015087701891699194	0.00022801685155998008
8289	('dudy^-2_eps^1', 'yplus^1_eps^-1')	dudy	-2	eps	1	yplus	1	eps	-1	0.10536822986474981	0.015027898626582775	0.0002677436280636075
8290	('dudy^-2_eps^1', 'yplus^1_eps^1')	dudy	-2	eps	1	yplus	1	eps	1	0.2135130636645935	0.013311811051032425	0.0008474510422946455
8291	('dudy^-2_eps^1', 'yplus^1_eps^2')	dudy	-2	eps	1	yplus	1	eps	2	0.04631842594921898	0.013984327195650275	3.778311818051866e-05
8292	('dudy^-2_eps^1', 'yplus^2_eps^-2')	dudy	-2	eps	1	yplus	2	eps	-2	0.07645644380883425	0.015109638385970629	0.00021433592664718367
8293	('dudy^-2_eps^1', 'yplus^2_eps^-1')	dudy	-2	eps	1	yplus	2	eps	-1	0.09266839526540017	0.015167895716422533	0.0002606492744179463
8294	('dudy^-2_eps^1', 'yplus^2_eps^1')	dudy	-2	eps	1	yplus	2	eps	1	0.18128255165104812	0.014930098049341888	0.0004810157119324318
8295	('dudy^-2_eps^1', 'yplus^2_eps^2')	dudy	-2	eps	1	yplus	2	eps	2	0.26048358503010854	0.013292183344625022	0.0013167736046624575
8296	('dudy^-2_eps^1', 'yplus^-2_u^-2')	dudy	-2	eps	1	yplus	-2	u	-2	0.03849656811282089	0.013248025829373603	1.151175197158751e-05
8297	('dudy^-2_eps^1', 'yplus^-2_u^-1')	dudy	-2	eps	1	yplus	-2	u	-1	0.04022389046994372	0.013183324810194583	1.3591279811341456e-05
8298	('dudy^-2_eps^1', 'yplus^-2_u^1')	dudy	-2	eps	1	yplus	-2	u	1	0.04069660110215511	0.012743320285627425	2.2488192113598503e-05
8299	('dudy^-2_eps^1', 'yplus^-2_u^2')	dudy	-2	eps	1	yplus	-2	u	2	0.03922325839872094	0.012537524584721085	1.9971353618010825e-05
8300	('dudy^-2_eps^1', 'yplus^-1_u^-2')	dudy	-2	eps	1	yplus	-1	u	-2	0.0394689146814515	0.013078745729055454	1.3001053761859957e-05
8301	('dudy^-2_eps^1', 'yplus^-1_u^-1')	dudy	-2	eps	1	yplus	-1	u	-1	0.04078510962798016	0.012804211948355425	1.7571710265135018e-05
8302	('dudy^-2_eps^1', 'yplus^-1_u^1')	dudy	-2	eps	1	yplus	-1	u	1	0.055050663870242	0.012415679522793056	3.498510179379843e-05
8303	('dudy^-2_eps^1', 'yplus^-1_u^2')	dudy	-2	eps	1	yplus	-1	u	2	0.07775740317592959	0.013357944961629177	6.5383096839843e-05
8304	('dudy^-2_eps^1', 'yplus^1_u^-2')	dudy	-2	eps	1	yplus	1	u	-2	0.12858502534116323	0.014191771241375816	0.0002463386633161161
8305	('dudy^-2_eps^1', 'yplus^1_u^-1')	dudy	-2	eps	1	yplus	1	u	-1	0.13558777980868647	0.014491043429015818	0.0002885084692734999
8306	('dudy^-2_eps^1', 'yplus^1_u^1')	dudy	-2	eps	1	yplus	1	u	1	0.14379854412249432	0.014887432570272382	0.0003566567682165043
8307	('dudy^-2_eps^1', 'yplus^1_u^2')	dudy	-2	eps	1	yplus	1	u	2	0.14481588934930373	0.015061459490000954	0.0003786193963838006
8308	('dudy^-2_eps^1', 'yplus^2_u^-2')	dudy	-2	eps	1	yplus	2	u	-2	0.12145930576767437	0.015014642940639212	0.00031176571657593616
8309	('dudy^-2_eps^1', 'yplus^2_u^-1')	dudy	-2	eps	1	yplus	2	u	-1	0.12114194630379417	0.015126390099306606	0.00032486837957734847
8310	('dudy^-2_eps^1', 'yplus^2_u^1')	dudy	-2	eps	1	yplus	2	u	1	0.11873927742741144	0.015286217783464274	0.0003411125412149384
8311	('dudy^-2_eps^1', 'yplus^2_u^2')	dudy	-2	eps	1	yplus	2	u	2	0.11695844915702239	0.015339704601973585	0.0003447972224940208
8312	('dudy^-2_eps^1', 'k^-2_eps^-2')	dudy	-2	eps	1	k	-2	eps	-2	0.08966896529945582	0.015137640680919886	0.0002364439995515708
8313	('dudy^-2_eps^1', 'k^-2_eps^-1')	dudy	-2	eps	1	k	-2	eps	-1	0.10819364864569898	0.015095815618990172	0.00027143017489743396
8314	('dudy^-2_eps^1', 'k^-2_eps^1')	dudy	-2	eps	1	k	-2	eps	1	0.040298362586782786	0.01270692038727776	1.5726415266106944e-05
8315	('dudy^-2_eps^1', 'k^-2_eps^2')	dudy	-2	eps	1	k	-2	eps	2	0.03453457115699759	0.012875867000010968	9.92255154397755e-06
8316	('dudy^-2_eps^1', 'k^-1_eps^-2')	dudy	-2	eps	1	k	-1	eps	-2	0.0897649378997545	0.015005243994652598	0.00022340758710048965
8317	('dudy^-2_eps^1', 'k^-1_eps^-1')	dudy	-2	eps	1	k	-1	eps	-1	0.10407772816698087	0.014881259862075587	0.00023567593335829562
8318	('dudy^-2_eps^1', 'k^-1_eps^1')	dudy	-2	eps	1	k	-1	eps	1	0.04248043692707214	0.012523573837438231	2.0487794654851652e-05
8319	('dudy^-2_eps^1', 'k^-1_eps^2')	dudy	-2	eps	1	k	-1	eps	2	0.03456331783065676	0.01273509532499064	1.175783685687963e-05
8320	('dudy^-2_eps^1', 'k^1_eps^-2')	dudy	-2	eps	1	k	1	eps	-2	0.08347220825645793	0.014647378984792596	0.00017213568295967516
8321	('dudy^-2_eps^1', 'k^1_eps^-1')	dudy	-2	eps	1	k	1	eps	-1	0.0728911349749251	0.014307477548238348	0.00010175785127415153
8322	('dudy^-2_eps^1', 'k^1_eps^1')	dudy	-2	eps	1	k	1	eps	1	0.04909414806320258	0.012868584118819196	4.231998816454993e-05
8323	('dudy^-2_eps^1', 'k^1_eps^2')	dudy	-2	eps	1	k	1	eps	2	0.03609954978601063	0.012759406187366464	3.338862536910901e-05
8324	('dudy^-2_eps^1', 'k^2_eps^-2')	dudy	-2	eps	1	k	2	eps	-2	0.07476360347795899	0.014379928805124773	0.00012957680732844578
8325	('dudy^-2_eps^1', 'k^2_eps^-1')	dudy	-2	eps	1	k	2	eps	-1	0.03846569474660272	0.014364823810292273	2.163605650092953e-05
8326	('dudy^-2_eps^1', 'k^2_eps^1')	dudy	-2	eps	1	k	2	eps	1	0.048407763366184915	0.013483861041459615	6.752844426766918e-05
8327	('dudy^-2_eps^1', 'k^2_eps^2')	dudy	-2	eps	1	k	2	eps	2	0.046261347873882766	0.012841033087665422	6.297570787838242e-05
8328	('dudy^-2_eps^1', 'k^-2_u^-2')	dudy	-2	eps	1	k	-2	u	-2	0.03765462234782732	0.013103247520333235	1.1148406485418742e-05
8329	('dudy^-2_eps^1', 'k^-2_u^-1')	dudy	-2	eps	1	k	-2	u	-1	0.04323032024334301	0.012951251909558462	1.55095263612659e-05
8330	('dudy^-2_eps^1', 'k^-2_u^1')	dudy	-2	eps	1	k	-2	u	1	0.15254120158355855	0.014692164147100542	0.0003846836667094776
8331	('dudy^-2_eps^1', 'k^-2_u^2')	dudy	-2	eps	1	k	-2	u	2	0.15962240433076297	0.014804338667026906	0.000420068999565591
8332	('dudy^-2_eps^1', 'k^-1_u^-2')	dudy	-2	eps	1	k	-1	u	-2	0.03942446607810728	0.013148086592396595	1.2083382613958794e-05
8333	('dudy^-2_eps^1', 'k^-1_u^-1')	dudy	-2	eps	1	k	-1	u	-1	0.042122724484569156	0.013049647792723239	1.5312876998369656e-05
8334	('dudy^-2_eps^1', 'k^-1_u^1')	dudy	-2	eps	1	k	-1	u	1	0.14786357282290938	0.014398866100639252	0.0003300543174977182
8335	('dudy^-2_eps^1', 'k^-1_u^2')	dudy	-2	eps	1	k	-1	u	2	0.15949463638689215	0.014506925074916164	0.000374926839546536
8336	('dudy^-2_eps^1', 'k^1_u^-2')	dudy	-2	eps	1	k	1	u	-2	0.05256876273418533	0.013067527532436878	2.8191748983187037e-05
8337	('dudy^-2_eps^1', 'k^1_u^-1')	dudy	-2	eps	1	k	1	u	-1	0.08376586911589319	0.01371829939194379	8.280651777951609e-05
8338	('dudy^-2_eps^1', 'k^1_u^1')	dudy	-2	eps	1	k	1	u	1	0.05170862302935423	0.014561463025507534	3.9366707017936034e-05
8339	('dudy^-2_eps^1', 'k^1_u^2')	dudy	-2	eps	1	k	1	u	2	0.08874219615077106	0.012091905914522593	8.048557322225906e-05
8340	('dudy^-2_eps^1', 'k^2_u^-2')	dudy	-2	eps	1	k	2	u	-2	0.058171454625628866	0.01310235124657398	3.491433305581814e-05
8341	('dudy^-2_eps^1', 'k^2_u^-1')	dudy	-2	eps	1	k	2	u	-1	0.08080442957274322	0.014473216669271122	0.00010494588515479905
8342	('dudy^-2_eps^1', 'k^2_u^1')	dudy	-2	eps	1	k	2	u	1	0.052224338801621764	0.012864876390455077	3.686651606070923e-05
8343	('dudy^-2_eps^1', 'k^2_u^2')	dudy	-2	eps	1	k	2	u	2	0.06074219498512468	0.01546674428141447	7.275605460361694e-05
8344	('dudy^-2_eps^1', 'eps^-2_u^-2')	dudy	-2	eps	1	eps	-2	u	-2	0.07729972597237708	0.014660111561487018	0.00015705657397981594
8345	('dudy^-2_eps^1', 'eps^-2_u^-1')	dudy	-2	eps	1	eps	-2	u	-1	0.08347498397265392	0.01476516698988571	0.00018166968192347588
8346	('dudy^-2_eps^1', 'eps^-2_u^1')	dudy	-2	eps	1	eps	-2	u	1	0.09121802713654695	0.014954107367362874	0.00022049429292883357
8347	('dudy^-2_eps^1', 'eps^-2_u^2')	dudy	-2	eps	1	eps	-2	u	2	0.09333604908668539	0.015018906139153156	0.000235438967712678
8348	('dudy^-2_eps^1', 'eps^-1_u^-2')	dudy	-2	eps	1	eps	-1	u	-2	0.06271132640704803	0.014253001393731042	8.649993211348305e-05
8349	('dudy^-2_eps^1', 'eps^-1_u^-1')	dudy	-2	eps	1	eps	-1	u	-1	0.08027616938240774	0.014465409940834057	0.00013728247235730216
8350	('dudy^-2_eps^1', 'eps^-1_u^1')	dudy	-2	eps	1	eps	-1	u	1	0.1044285613219962	0.014759156591983322	0.00022404932621152452
8351	('dudy^-2_eps^1', 'eps^-1_u^2')	dudy	-2	eps	1	eps	-1	u	2	0.11218030439983517	0.014901056598552438	0.0002598383602479411
8352	('dudy^-2_eps^1', 'eps^1_u^-2')	dudy	-2	eps	1	eps	1	u	-2	0.03854548180725169	0.012810125606596168	1.2807259376696861e-05
8353	('dudy^-2_eps^1', 'eps^1_u^-1')	dudy	-2	eps	1	eps	1	u	-1	0.03898688245212224	0.01260059669602826	1.562895611297838e-05
8354	('dudy^-2_eps^1', 'eps^1_u^1')	dudy	-2	eps	1	eps	1	u	1	0.05680691452076551	0.013700949992019998	4.173286679097366e-05
8355	('dudy^-2_eps^1', 'eps^1_u^2')	dudy	-2	eps	1	eps	1	u	2	0.06783216452322934	0.013954025061051374	7.893792672319443e-05
8356	('dudy^-2_eps^1', 'eps^2_u^-2')	dudy	-2	eps	1	eps	2	u	-2	0.03802164435182859	0.012999279375204705	1.212941239046328e-05
8357	('dudy^-2_eps^1', 'eps^2_u^-1')	dudy	-2	eps	1	eps	2	u	-1	0.037570318556104904	0.012814597524728254	1.431768542893431e-05
8358	('dudy^-2_eps^1', 'eps^2_u^1')	dudy	-2	eps	1	eps	2	u	1	0.037458619400829306	0.012705265742143595	3.376132820179535e-05
8359	('dudy^-2_eps^1', 'eps^2_u^2')	dudy	-2	eps	1	eps	2	u	2	0.04251853521977969	0.013554058569388861	4.2050285162119475e-05
8360	('dudy^-2_eps^2', 'dudy^-1_eps^-2')	dudy	-2	eps	2	dudy	-1	eps	-2	0.11826721677393118	0.018319971136509784	0.0003788903091671146
8361	('dudy^-2_eps^2', 'dudy^-1_eps^-1')	dudy	-2	eps	2	dudy	-1	eps	-1	0.13695125472743971	0.01712457859118762	0.0004250905136201674
8362	('dudy^-2_eps^2', 'dudy^-1_eps^1')	dudy	-2	eps	2	dudy	-1	eps	1	0.032957522439458244	0.015535392798153703	2.9136315621748203e-05
8363	('dudy^-2_eps^2', 'dudy^-1_eps^2')	dudy	-2	eps	2	dudy	-1	eps	2	0.06970852433836237	0.01562945150857705	6.779387464070622e-05
8364	('dudy^-2_eps^2', 'dudy^1_eps^-2')	dudy	-2	eps	2	dudy	1	eps	-2	0.12944909722700218	0.015619428706266265	0.00021637060181478715
8365	('dudy^-2_eps^2', 'dudy^1_eps^-1')	dudy	-2	eps	2	dudy	1	eps	-1	0.04325067154783119	0.015527750476411913	2.7407050524443906e-05
8366	('dudy^-2_eps^2', 'dudy^1_eps^1')	dudy	-2	eps	2	dudy	1	eps	1	0.046925383782197835	0.01553590781796493	3.2764783494233115e-05
8367	('dudy^-2_eps^2', 'dudy^1_eps^2')	dudy	-2	eps	2	dudy	1	eps	2	0.04862826459089831	0.015562933575916878	3.2344524430241116e-05
8368	('dudy^-2_eps^2', 'dudy^2_eps^-2')	dudy	-2	eps	2	dudy	2	eps	-2	0.04569623074147161	0.015605892319728018	3.457001136744241e-05
8369	('dudy^-2_eps^2', 'dudy^2_eps^-1')	dudy	-2	eps	2	dudy	2	eps	-1	0.04721640515865599	0.01553987864605636	3.440804545920639e-05
8370	('dudy^-2_eps^2', 'dudy^2_eps^1')	dudy	-2	eps	2	dudy	2	eps	1	0.05083380122221989	0.015637203308310275	3.643380425195337e-05
8371	('dudy^-2_eps^2', 'dudy^2_eps^2')	dudy	-2	eps	2	dudy	2	eps	2	0.05190800542256309	0.015643924682317265	4.040261742417157e-05
8372	('dudy^-2_eps^2', 'dudy^-2_u^-2')	dudy	-2	eps	2	dudy	-2	u	-2	0.16956063801928367	0.016771154016555507	0.0006110685716229926
8373	('dudy^-2_eps^2', 'dudy^-2_u^-1')	dudy	-2	eps	2	dudy	-2	u	-1	0.1599403387415636	0.016826450004459412	0.0005549541555947652
8374	('dudy^-2_eps^2', 'dudy^-2_u^1')	dudy	-2	eps	2	dudy	-2	u	1	0.1442830464528793	0.01705668135590365	0.00047245541079096536
8375	('dudy^-2_eps^2', 'dudy^-2_u^2')	dudy	-2	eps	2	dudy	-2	u	2	0.13790819027107618	0.017322959676577078	0.00045596523143514635
8376	('dudy^-2_eps^2', 'dudy^-1_u^-2')	dudy	-2	eps	2	dudy	-1	u	-2	0.19135587019162364	0.01642012636651266	0.0006261486180638683
8377	('dudy^-2_eps^2', 'dudy^-1_u^-1')	dudy	-2	eps	2	dudy	-1	u	-1	0.18237273618733973	0.01542646460364355	0.00047766368123844334
8378	('dudy^-2_eps^2', 'dudy^-1_u^1')	dudy	-2	eps	2	dudy	-1	u	1	0.16394081179209058	0.015188070538616415	0.00035533210827482604
8379	('dudy^-2_eps^2', 'dudy^-1_u^2')	dudy	-2	eps	2	dudy	-1	u	2	0.15476488522944648	0.015564770738095349	0.0003600071297033829
8380	('dudy^-2_eps^2', 'dudy^1_u^-2')	dudy	-2	eps	2	dudy	1	u	-2	0.047126446185366766	0.015546831227772992	2.720243849421436e-05
8381	('dudy^-2_eps^2', 'dudy^1_u^-1')	dudy	-2	eps	2	dudy	1	u	-1	0.04773776929906688	0.015536407942081389	3.1464597615768696e-05
8382	('dudy^-2_eps^2', 'dudy^1_u^1')	dudy	-2	eps	2	dudy	1	u	1	0.046448413407844946	0.015562949767076374	4.323645074542533e-05
8383	('dudy^-2_eps^2', 'dudy^1_u^2')	dudy	-2	eps	2	dudy	1	u	2	0.060532930099496986	0.015562638561092388	4.889035502794505e-05
8384	('dudy^-2_eps^2', 'dudy^2_u^-2')	dudy	-2	eps	2	dudy	2	u	-2	0.048500158190265465	0.015643589441218447	2.7370705178643706e-05
8385	('dudy^-2_eps^2', 'dudy^2_u^-1')	dudy	-2	eps	2	dudy	2	u	-1	0.04974137774191314	0.015643589441218447	3.2276602785851026e-05
8386	('dudy^-2_eps^2', 'dudy^2_u^1')	dudy	-2	eps	2	dudy	2	u	1	0.04346621321850806	0.015538175308120407	2.8872495558031846e-05
8387	('dudy^-2_eps^2', 'dudy^2_u^2')	dudy	-2	eps	2	dudy	2	u	2	0.04068572128061629	0.01553287605592554	3.351588612287899e-05
8388	('dudy^-2_eps^2', 'yplus^-2_k^-2')	dudy	-2	eps	2	yplus	-2	k	-2	0.04195535245595722	0.01559552186140968	1.562835358382804e-05
8389	('dudy^-2_eps^2', 'yplus^-2_k^-1')	dudy	-2	eps	2	yplus	-2	k	-1	0.04334905575884474	0.015543914042076919	1.81193339174752e-05
8390	('dudy^-2_eps^2', 'yplus^-2_k^1')	dudy	-2	eps	2	yplus	-2	k	1	0.04665301724708657	0.015533874552612945	3.196686009751619e-05
8391	('dudy^-2_eps^2', 'yplus^-2_k^2')	dudy	-2	eps	2	yplus	-2	k	2	0.04110906744453947	0.015549223300020171	3.5368756861535526e-05
8392	('dudy^-2_eps^2', 'yplus^-1_k^-2')	dudy	-2	eps	2	yplus	-1	k	-2	0.042627702380960475	0.015519405966206863	1.7938812524583182e-05
8393	('dudy^-2_eps^2', 'yplus^-1_k^-1')	dudy	-2	eps	2	yplus	-1	k	-1	0.046039506553443174	0.01550667610776005	2.067076230103906e-05
8394	('dudy^-2_eps^2', 'yplus^-1_k^1')	dudy	-2	eps	2	yplus	-1	k	1	0.04503296547690589	0.015585584623899557	5.228568622415126e-05
8395	('dudy^-2_eps^2', 'yplus^-1_k^2')	dudy	-2	eps	2	yplus	-1	k	2	0.05035359837473907	0.015562188895972542	4.8774870635190404e-05
8396	('dudy^-2_eps^2', 'yplus^1_k^-2')	dudy	-2	eps	2	yplus	1	k	-2	0.11679436373090067	0.01576019855274461	0.00020532354673534055
8397	('dudy^-2_eps^2', 'yplus^1_k^-1')	dudy	-2	eps	2	yplus	1	k	-1	0.12529504400704472	0.015218801052993922	0.00019534934538032868
8398	('dudy^-2_eps^2', 'yplus^1_k^1')	dudy	-2	eps	2	yplus	1	k	1	0.14050313562159303	0.013735491764540628	0.00015146567223199963
8399	('dudy^-2_eps^2', 'yplus^1_k^2')	dudy	-2	eps	2	yplus	1	k	2	0.14696232938968268	0.014026391772132725	0.00017322478036736888
8400	('dudy^-2_eps^2', 'yplus^2_k^-2')	dudy	-2	eps	2	yplus	2	k	-2	0.10315538795181914	0.01716042090360488	0.00022818335057024028
8401	('dudy^-2_eps^2', 'yplus^2_k^-1')	dudy	-2	eps	2	yplus	2	k	-1	0.10684243435594666	0.01681787369129379	0.0002268497287207181
8402	('dudy^-2_eps^2', 'yplus^2_k^1')	dudy	-2	eps	2	yplus	2	k	1	0.11790477558190471	0.016282755039273827	0.0002584061582395682
8403	('dudy^-2_eps^2', 'yplus^2_k^2')	dudy	-2	eps	2	yplus	2	k	2	0.12666972987208885	0.01588465913730689	0.0002714503903041118
8404	('dudy^-2_eps^2', 'yplus^-2_eps^-2')	dudy	-2	eps	2	yplus	-2	eps	-2	0.07056358102708656	0.015587829843297605	7.152541769376939e-05
8405	('dudy^-2_eps^2', 'yplus^-2_eps^-1')	dudy	-2	eps	2	yplus	-2	eps	-1	0.04700790295122192	0.015508486265688454	2.476042716696338e-05
8406	('dudy^-2_eps^2', 'yplus^-2_eps^1')	dudy	-2	eps	2	yplus	-2	eps	1	0.047137251511493165	0.015595679953565724	2.7218384436321125e-05
8407	('dudy^-2_eps^2', 'yplus^-2_eps^2')	dudy	-2	eps	2	yplus	-2	eps	2	0.04655664622588606	0.01564343183323457	2.219652059771443e-05
8408	('dudy^-2_eps^2', 'yplus^-1_eps^-2')	dudy	-2	eps	2	yplus	-1	eps	-2	0.16498998431316494	0.015936613888741114	0.0004218036322508103
8409	('dudy^-2_eps^2', 'yplus^-1_eps^-1')	dudy	-2	eps	2	yplus	-1	eps	-1	0.09651060474184116	0.015383362271848592	0.00017399718510249172
8410	('dudy^-2_eps^2', 'yplus^-1_eps^1')	dudy	-2	eps	2	yplus	-1	eps	1	0.04572509924692747	0.015539239613516775	2.6252790115463838e-05
8411	('dudy^-2_eps^2', 'yplus^-1_eps^2')	dudy	-2	eps	2	yplus	-1	eps	2	0.04565465224310521	0.015539116671062852	2.4459810367931037e-05
8412	('dudy^-2_eps^2', 'yplus^1_eps^-2')	dudy	-2	eps	2	yplus	1	eps	-2	0.10868681499232391	0.01813922671243261	0.0003074486873882671
8413	('dudy^-2_eps^2', 'yplus^1_eps^-1')	dudy	-2	eps	2	yplus	1	eps	-1	0.11734330636182606	0.01682449076069466	0.00028707316957088993
